,git_hash,fuzzer,benchmark,time_started,time_ended,trial_id,time,edges_covered
103,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,90,5400,52281
104,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,85,5400,52181
105,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,84,5400,52403
106,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,88,5400,52392
107,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,83,5400,52321
108,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,86,5400,52422
109,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,81,5400,52281
110,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,73,5400,52279
111,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,71,5400,52962
112,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,77,5400,52456
113,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,79,5400,52567
114,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,74,5400,53040
115,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,75,5400,53016
116,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,78,5400,52320
117,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,80,5400,52453
118,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,72,5400,52752
119,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,76,5400,52762
120,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,89,6300,52201
121,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,84,6300,52444
122,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,83,6300,52357
123,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,85,6300,52233
124,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,87,6300,52462
125,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,88,6300,52431
126,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,86,6300,52441
127,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,90,6300,52346
128,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,82,6300,52470
129,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,81,6300,52377
