,git_hash,fuzzer,benchmark,time_started,time_ended,trial_id,time,edges_covered
117,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.2,30:56.9,365,5400,9430
118,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,373,5400,9325
119,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,368,5400,9386
120,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.2,30:56.9,367,6300,9514
121,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.2,30:56.9,371,6300,9375
122,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,377,6300,9272
123,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,375,6300,9254
124,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,368,6300,9386
125,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,380,6300,9506
126,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.3,30:56.9,382,6300,14282
127,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.3,30:56.9,381,6300,9531
128,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,372,6300,9480
129,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,378,6300,14165
130,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,383,6300,9392
131,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,384,6300,9447
132,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,370,6300,9416
133,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,376,6300,9468
134,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.2,30:56.9,365,6300,9437
135,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,373,6300,9329
136,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.3,30:56.9,379,6300,9091
137,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,374,6300,14326
138,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,366,6300,9478
139,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,369,6300,9355
140,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.3,30:56.9,381,7200,9539
141,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,380,7200,9507
142,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,378,7200,14171
143,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,370,7200,9435
144,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,377,7200,9293
145,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,375,7200,9257
146,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.3,30:56.9,382,7200,14286
147,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,383,7200,9396
148,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,374,7200,14336
149,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,369,7200,9357
150,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,366,7200,9530
151,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.3,30:56.9,379,7200,9109
152,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,368,7200,9392
153,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,373,7200,9364
154,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,384,7200,9453
155,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,376,7200,9469
156,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,372,7200,9480
157,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.2,30:56.9,365,7200,9444
158,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.2,30:56.9,367,7200,9515
159,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.2,30:56.9,371,7200,9401
160,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,369,8100,9374
161,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.3,30:56.9,382,8100,14286
162,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,380,8100,9507
163,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,384,8100,9460
164,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,383,8100,9402
165,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,378,8100,14174
166,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,375,8100,9283
167,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,373,8100,9394
168,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,374,8100,14337
169,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.3,30:56.9,379,8100,9164
170,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,377,8100,9311
171,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,376,8100,9469
