,git_hash,fuzzer,benchmark,time_started,time_ended,trial_id,time,edges_covered
75,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,libfuzzer,h2o_h2o-fuzzer-http2,15:16.9,25:20.3,335,3600,2118
76,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,ifcg,h2o_h2o-fuzzer-http2,15:17.0,25:20.3,326,3600,2654
77,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,ifcg,h2o_h2o-fuzzer-http2,15:16.9,25:20.3,332,3600,2098
78,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,ifcg,h2o_h2o-fuzzer-http2,15:16.9,25:20.3,329,3600,2090
79,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,libfuzzer,h2o_h2o-fuzzer-http2,15:17.0,25:20.3,343,3600,2170
80,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,ifcg,h2o_h2o-fuzzer-http2,15:16.9,25:20.3,328,4500,2050
81,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,libfuzzer,h2o_h2o-fuzzer-http2,15:16.9,25:20.3,344,4500,2162
82,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,libfuzzer,h2o_h2o-fuzzer-http2,15:16.9,25:20.3,342,4500,2132
83,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,libfuzzer,h2o_h2o-fuzzer-http2,15:16.9,25:20.3,335,4500,2122
84,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,libfuzzer,h2o_h2o-fuzzer-http2,15:17.0,25:20.3,338,4500,2104
85,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,ifcg,h2o_h2o-fuzzer-http2,15:16.9,25:20.3,329,4500,2113
86,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,ifcg,h2o_h2o-fuzzer-http2,15:16.9,25:20.3,332,4500,2118
87,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,ifcg,h2o_h2o-fuzzer-http2,15:16.9,25:20.3,333,4500,2038
88,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,ifcg,h2o_h2o-fuzzer-http2,15:16.9,25:20.3,334,4500,2078
89,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,ifcg,h2o_h2o-fuzzer-http2,15:16.9,25:20.3,330,4500,2118
90,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,libfuzzer,h2o_h2o-fuzzer-http2,15:16.8,25:20.3,341,4500,2170
91,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,ifcg,h2o_h2o-fuzzer-http2,15:17.0,25:20.3,327,4500,2101
92,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,libfuzzer,h2o_h2o-fuzzer-http2,15:17.0,25:20.3,337,4500,2134
93,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,libfuzzer,h2o_h2o-fuzzer-http2,15:17.0,25:20.3,343,4500,2726
94,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,libfuzzer,h2o_h2o-fuzzer-http2,15:17.0,25:20.3,336,4500,2729
95,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,ifcg,h2o_h2o-fuzzer-http2,15:16.9,25:20.3,331,4500,2088
96,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,libfuzzer,h2o_h2o-fuzzer-http2,15:16.9,25:20.3,339,4500,2125
97,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,ifcg,h2o_h2o-fuzzer-http2,15:16.9,25:20.3,325,4500,2084
98,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,libfuzzer,h2o_h2o-fuzzer-http2,15:16.9,25:20.3,340,4500,2162
99,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,ifcg,h2o_h2o-fuzzer-http2,15:17.0,25:20.3,326,4500,2742
100,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,libfuzzer,h2o_h2o-fuzzer-http2,15:16.9,25:20.3,339,5400,2132
101,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,ifcg,h2o_h2o-fuzzer-http2,15:16.9,25:20.3,330,5400,2123
102,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,ifcg,h2o_h2o-fuzzer-http2,15:16.9,25:20.3,333,5400,2058
103,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,libfuzzer,h2o_h2o-fuzzer-http2,15:16.8,25:20.3,341,5400,2180
104,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,ifcg,h2o_h2o-fuzzer-http2,15:16.9,25:20.3,334,5400,2088
105,f4f3c14ff98c7e0f7537e3d3339b5c468315647d,ifcg,h2o_h2o-fuzzer-http2,15:17.0,25:20.3,327,5400,2107
